-5088        -nan        -nan        -nan        -nan        -nan        -nan
-5072        -nan        -nan        -nan        -nan        -nan        -nan
-5056        -nan        -nan        -nan        -nan        -nan        -nan
-5040        -nan        -nan        -nan        -nan        -nan        -nan
-5024        -nan        -nan        -nan        -nan        -nan        -nan
-5008        -nan        -nan        -nan        -nan        -nan        -nan
-4992        -nan        -nan        -nan        -nan        -nan        -nan
-4976        -nan        -nan        -nan        -nan        -nan        -nan
-4960        -nan        -nan        -nan        -nan        -nan        -nan
-4944        -nan        -nan        -nan        -nan        -nan        -nan
-4928        -nan        -nan        -nan        -nan        -nan        -nan
-4912        -nan        -nan        -nan        -nan        -nan        -nan
-4896        -nan        -nan        -nan        -nan        -nan        -nan
-4880        -nan        -nan        -nan        -nan        -nan        -nan
-4864        -nan        -nan        -nan        -nan        -nan        -nan
-4848        -nan        -nan        -nan        -nan        -nan        -nan
-4832        -nan        -nan        -nan        -nan        -nan        -nan
-4816        -nan        -nan        -nan        -nan        -nan        -nan
-4800        -nan        -nan        -nan        -nan        -nan        -nan
-4784        -nan        -nan        -nan        -nan        -nan        -nan
-4768        -nan        -nan        -nan        -nan        -nan        -nan
-4752        -nan        -nan        -nan        -nan        -nan        -nan
-4736        -nan        -nan        -nan        -nan        -nan        -nan
-4720        -nan        -nan        -nan        -nan        -nan        -nan
-4704        -nan        -nan        -nan        -nan        -nan        -nan
-4688        -nan        -nan        -nan        -nan        -nan        -nan
-4672        -nan        -nan        -nan        -nan        -nan        -nan
-4656        -nan        -nan        -nan        -nan        -nan        -nan
-4640        -nan        -nan        -nan        -nan        -nan        -nan
-4624        -nan        -nan        -nan        -nan        -nan        -nan
-4608        -nan        -nan        -nan        -nan        -nan        -nan
-4592        -nan        -nan        -nan        -nan        -nan        -nan
-4576        -nan        -nan        -nan        -nan        -nan        -nan
-4560        -nan        -nan        -nan        -nan        -nan        -nan
-4544        -nan        -nan        -nan        -nan        -nan        -nan
-4528        -nan        -nan        -nan        -nan        -nan        -nan
-4512        -nan        -nan        -nan        -nan        -nan        -nan
-4496        -nan        -nan        -nan        -nan        -nan        -nan
-4480        -nan        -nan        -nan        -nan        -nan        -nan
-4464        -nan        -nan        -nan        -nan        -nan        -nan
-4448        -nan        -nan        -nan        -nan        -nan        -nan
-4432        -nan        -nan        -nan        -nan        -nan        -nan
-4416        -nan        -nan        -nan        -nan        -nan        -nan
-4400        -nan        -nan        -nan        -nan        -nan        -nan
-4384        -nan        -nan        -nan        -nan        -nan        -nan
-4368        -nan        -nan        -nan        -nan        -nan        -nan
-4352        -nan        -nan        -nan        -nan        -nan        -nan
-4336        -nan        -nan        -nan        -nan        -nan        -nan
-4320        -nan        -nan        -nan        -nan        -nan        -nan
-4304        -nan        -nan        -nan        -nan        -nan        -nan
-4288        -nan        -nan        -nan        -nan        -nan        -nan
-4272        -nan        -nan        -nan        -nan        -nan        -nan
-4256        -nan        -nan        -nan        -nan        -nan        -nan
-4240        -nan        -nan        -nan        -nan        -nan        -nan
-4224        -nan        -nan        -nan        -nan        -nan        -nan
-4208        -nan        -nan        -nan        -nan        -nan        -nan
-4192        -nan        -nan        -nan        -nan        -nan        -nan
-4176        -nan        -nan        -nan        -nan        -nan        -nan
-4160        -nan        -nan        -nan        -nan        -nan        -nan
-4144        -nan        -nan        -nan        -nan        -nan        -nan
-4128        -nan        -nan        -nan        -nan        -nan        -nan
-4112        -nan        -nan        -nan        -nan        -nan        -nan
-4096        -nan        -nan        -nan        -nan        -nan        -nan
-4080        -nan        -nan        -nan        -nan        -nan        -nan
-4064        -nan        -nan        -nan        -nan        -nan        -nan
-4048        -nan        -nan        -nan        -nan        -nan        -nan
-4032        -nan        -nan        -nan        -nan        -nan        -nan
-4016        -nan        -nan        -nan        -nan        -nan        -nan
-4000        -nan        -nan        -nan        -nan        -nan        -nan
-3984        -nan        -nan        -nan        -nan        -nan        -nan
-3968        -nan        -nan        -nan        -nan        -nan        -nan
-3952        -nan        -nan        -nan        -nan        -nan        -nan
-3936        -nan        -nan        -nan        -nan        -nan        -nan
-3920        -nan        -nan        -nan        -nan        -nan        -nan
-3904        -nan        -nan        -nan        -nan        -nan        -nan
-3888        -nan        -nan        -nan        -nan        -nan        -nan
-3872        -nan        -nan        -nan        -nan        -nan        -nan
-3856        -nan        -nan        -nan        -nan        -nan        -nan
-3840        -nan        -nan        -nan        -nan        -nan        -nan
-3824        -nan        -nan        -nan        -nan        -nan        -nan
-3808        -nan        -nan        -nan        -nan        -nan        -nan
-3792        -nan        -nan        -nan        -nan        -nan        -nan
-3776        -nan        -nan        -nan        -nan        -nan        -nan
-3760        -nan        -nan        -nan        -nan        -nan        -nan
-3744        -nan        -nan        -nan        -nan        -nan        -nan
-3728        -nan        -nan        -nan        -nan        -nan        -nan
-3712        -nan        -nan        -nan        -nan        -nan        -nan
-3696        -nan        -nan        -nan        -nan        -nan        -nan
-3680        -nan        -nan        -nan        -nan        -nan        -nan
-3664        -nan        -nan        -nan        -nan        -nan        -nan
-3648        -nan        -nan        -nan        -nan        -nan        -nan
-3632        -nan        -nan        -nan        -nan        -nan        -nan
-3616     126.186     49.7258     87.3769     51.5841     87.3445     68.4074
-3600     124.768     42.5459     82.1862     56.8924     89.0779     70.5211
-3584     137.107      61.678     102.172     52.3661     86.8867     67.7796
-3568      122.63     47.8556     83.8221     50.6125     91.5272     69.5975
-3552     108.833     58.3671     80.5215     34.0947     96.7163     69.1582
-3536     89.6153     74.9093     77.4983     17.0895     106.855     75.6886
-3520     84.7939     66.5365     66.5001     31.7845     106.167     77.5524
-3504     98.6595     66.0882     75.3249     46.2528     101.988     77.8863
-3488     113.512      72.646     90.8566     45.0616     99.4956     75.4151
-3472     121.739     76.9271     101.863     39.3079      96.581     72.6395
-3456     88.4968     85.7461     82.5773     45.5218      81.857     58.8094
-3440      81.727      95.569     84.7094     41.3084     83.2142     50.5353
-3424     74.7483     101.953     84.4274     42.2659     85.0299     49.0106
-3408     67.9286     107.092     83.9529     40.6713     86.1196     48.4629
-3392     69.6856     113.492     91.0206     33.8941     94.7416     61.0189
-3376      73.156     111.789     92.9709     36.1728     95.3348     61.8575
-3360     74.6972     104.393     88.8188     54.6474     89.4823     56.6239
-3344     92.0867     81.5826     84.5805     53.0348      91.039     59.5806
-3328      93.872     81.2621     86.6909     47.5339     92.7319     61.5285
-3312     89.6061     77.4024     80.3709     54.2743     93.4327     61.6597
-3296     93.4772     82.1577     87.4822     53.7323     92.0045     58.3474
-3280     95.3041     77.4285     85.9966     51.9227     90.0401     55.7017
-3264     97.0483     78.6327     88.7719     50.6842     90.0647     55.7249
-3248     100.556     79.1348     91.1241      49.907     89.8691      54.242
-3232     99.5747     76.0446     88.3896     51.1684     89.0042     54.1957
-3216       101.3     76.0506     89.1745     48.8313     89.7577     52.0233
-3200      99.125     76.2466     87.5444     47.2552     90.5173     53.9539
-3184     99.7499       77.18     88.7792     49.5752     90.2414     53.1616
-3168     97.0386     78.2682     88.2061      46.976     90.9681     51.4813
-3152      96.595     77.2837      86.765     44.7185     91.0618     53.1501
-3136     96.3702     75.2766      85.454     45.4806     91.4101     53.0409
-3120     97.7924     74.8836     86.0418       46.88      91.475     53.0228
-3104     97.1997     74.8908     85.4112     48.8966     91.3007     53.0051
-3088     97.8553     74.4421     86.0295     48.7025     91.4179     52.5649
-3072     97.6437     74.5386     85.9214     47.6522      91.449     53.1201
-3056     97.5798     75.5511     86.5585     46.6855     91.4132     53.9394
-3040     97.4297     75.9815     86.7433     45.8357     91.6701     53.9841
-3024      97.861     75.6691     86.8725     46.1547     91.7134     54.4036
-3008     97.7644     75.8911     86.9772     45.9869     91.8588     54.2462
-2992     97.5984     76.0325      87.046     46.1095     91.9782      54.135
-2976     97.4722     75.7344      86.713     46.1857     91.9102     54.1711
-2960     97.2599     75.7979     86.6009     46.1614     91.9934     54.2104
-2944     97.0213     76.0372     86.4928     46.3238     92.1956     54.1291
-2928     97.1424     76.3716     86.7909     46.0333     92.1345     53.9175
-2912     96.6935      76.279     86.4887     45.9614      92.223     53.9307
-2896     96.6799     76.2459     86.4298     45.9505     92.1916     53.9832
-2880     96.9106     76.3905     86.6637     46.0161     92.1434     53.9257
-2864     97.0268      76.553     86.7465     45.5158     92.1129     53.8136
-2848      97.253     76.5856     87.0215     45.6951     92.0372     53.8207
-2832     97.4128     76.3615     87.0507     45.7699     91.9737      53.871
-2816     97.0081     76.3456     86.7746      45.986     92.1087     53.8538
-2800     96.7629     76.6853     86.9375     45.8908     92.1882     53.6477
-2784     96.8974     76.1609     86.6298     45.8658     92.0721     53.6268
-2768     98.0492     75.5315     86.9867     46.1314     91.7708     53.7087
-2752     98.2351     75.1143     86.8522     46.2324      91.753      53.766
-2736     97.7503     75.0284     86.4198      46.372     92.0198      53.609
-2720     97.4997      75.297       86.41     46.2468     92.1048     53.5584
-2704      97.766     75.4557     86.6651     45.9941     92.0451     53.5061
-2688     98.0175     75.2882     86.7773     45.7081     92.0299     53.5029
-2672     98.2144      74.954     86.6105     46.1293     92.0298     53.7016
-2656     98.3864     75.1465     86.8706     46.4857     92.0063     53.6604
-2640     98.3433      75.295     87.0706     46.3858      92.021     53.5562
-2624     98.4321     75.0158     86.8392     46.3434     91.9238     53.5239
-2608     98.5066     74.6182     86.5856     46.2787     91.9006     53.5417
-2592     98.9058     74.4677     86.8154     46.4941     91.7957     53.5807
-2576     98.6447     74.1374       86.52     46.8194      91.774     53.6161
-2560     98.1905      74.311     86.2449     46.1645     91.8804     53.3644
-2544     98.2789     74.5276     86.3249     45.9997      91.843     53.2433
-2528     98.5451     73.9637     86.1899     46.2513     91.6936      53.463
-2512     98.7185     73.5787     86.1478     46.6678     91.5676     53.6174
-2496     98.7004     73.1156     85.7558     46.4891     91.5344     53.6291
-2480     98.7176     73.2415     85.8489     45.9988     91.5534     53.5956
-2464     98.8092     73.3073     85.9862     46.0153      91.572     53.6252
-2448      99.183     73.1308     86.1685      46.468     91.5329     53.6467
-2432     99.7612     73.1492     86.5579     46.8705     91.3905     53.5784
-2416     99.3144     73.1777     86.2076      46.896     91.5057     53.5607
-2400     99.0025     73.5916      86.301     46.7685     91.5881     53.4805
-2384     99.0145     73.5553     86.2879     46.8305     91.6195     53.4234
-2368     99.1596     73.2997     86.1999     46.9051     91.6009     53.4208
-2352     99.4636     73.6415     86.6884     46.5214     91.4932     53.2802
-2336     99.2161     73.8917     86.7706     46.3688     91.5562     53.2466
-2320     99.4198     73.9635     86.9227     46.4279     91.4532     53.1712
-2304     99.2913        73.7     86.6101     46.2262     91.4735     53.1066
-2288     98.8249     73.6485     86.2596     46.3933     91.7088      53.215
-2272     99.2914     73.7185      86.763     47.0008     91.6177     53.2288
-2256     99.4053     73.4674     86.5375     46.6166     91.6607     53.2837
-2240     99.2296      73.149     86.1118     46.3203     91.7148     53.3084
-2224     99.4989     73.0782     86.3473     46.2957     91.5943     53.1711
-2208     99.5943     72.9345     86.2706     45.8824     91.6286     53.0977
-2192     99.8485     72.4263     85.9894     46.2403     91.5008     53.1864
-2176     99.5843     72.2405      85.827     46.2643     91.5544     53.1387
-2160     99.1555     72.1194      85.547     46.3556     91.6931     53.0693
-2144     99.2925     72.1994     85.5255     46.0962     91.6737     53.0347
-2128     99.6973     72.7005     86.1375      45.859      91.477     52.8251
-2112     99.5314      72.451     85.9053     45.9186     91.3637     52.7955
-2096     99.6332     72.0421     85.5858     46.4916     91.2245      52.943
-2080     99.8995     72.2779     85.9844     46.9502     91.0793     52.8045
-2064     99.6607     72.4624     85.7858      46.397     91.1794     52.5796
-2048     99.5434     72.0779     85.4295      45.918     91.1931      52.672
-2032     99.5376     71.6127      85.157      45.829     91.1722     52.8129
-2016     99.8792     71.8943     85.6151     46.1091     91.1523     52.6106
-2000     100.215     71.9325     86.0234      46.594      91.108     52.5547
-1984     100.576     71.8167     86.1044     46.3326     91.0578     52.6324
-1968     100.509     71.9796     86.0989     46.0858     91.1739     52.5413
-1952     100.364     71.8362     85.8486     46.2082     91.3409     52.5377
-1936      99.991      71.544     85.4686     46.4843     91.5238     52.5065
-1920     100.252     71.6618     85.7638     46.9637     91.4954     52.4049
-1904     100.425     71.5285     85.8519     46.8241     91.4452     52.3764
-1888     100.003     71.5048     85.3806     46.5342     91.6601     52.3959
-1872     99.5285     71.6292     85.1636     46.2682      91.827      52.377
-1856     99.7365     71.6896     85.4145     46.6623     91.7669     52.3467
-1840     100.269     71.3671     85.7449     46.6002     91.5862     52.4033
-1824     100.096     71.2309     85.4635     46.2376     91.7402     52.3097
-1808     99.8691      71.286     85.1622     46.3931     91.8768     52.1983
-1792     100.252     71.1866     85.3841     46.6371     91.7826     52.2986
-1776     100.767     71.1249     85.6809     46.7872      91.646     52.3478
-1760      100.93     71.1187     85.8966     46.7489      91.514      52.337
-1744     100.461     71.0234     85.3642     46.6568     91.6901     52.3709
-1728     100.583     71.0284      85.428     46.8357     91.6482     52.4253
-1712     100.841      71.363     85.9612     46.7939     91.6396     52.3394
-1696     100.746     71.6319     86.0139     46.6724     91.7476     52.0642
-1680       100.4     71.1539     85.3008     46.5043     91.9477     51.9588
-1664     100.477     70.9234     85.1611     45.9691     91.8725     52.0066
-1648     101.189     70.6915     85.6567     46.2918      91.554     52.0692
-1632     101.422       70.34      85.682     46.2701     91.4702     52.0387
-1616     101.105     70.4161     85.4641     45.9994     91.5683     51.8403
-1600      100.91     70.4433     85.3758     46.1267     91.6078      51.728
-1584     100.912     70.4675      85.422     46.1156     91.5963     51.6879
-1568     101.009     70.5991     85.4668     45.8459     91.6676     51.5999
-1552     101.008     70.7092     85.5002     45.9621     91.7072      51.574
-1536      101.29     70.4483      85.624     46.2313     91.7038     51.5745
-1520     101.826     70.2954     85.8082     46.1762     91.5254     51.4005
-1504     101.349     69.9532     85.2466     45.7875     91.7308     51.3719
-1488     101.091     69.9731     85.1226     45.8312     91.8805     51.3155
-1472     101.195     69.8426     85.1089     45.6801     91.8463     51.2169
-1456     101.347     69.6165     85.1026     45.8026     91.8809     51.2942
-1440     101.836     69.8791     85.5706     45.7715     91.8795     51.3946
-1424     102.141     70.0061     85.8501     45.8521     91.8858     51.3397
-1408     101.873     69.6773     85.4556     46.7623     92.0231     51.4111
-1392     101.709     69.3204     85.1901     46.9147     92.0684     51.4034
-1376     101.769     69.6302     85.3585     46.5306     92.0879      51.292
-1360     101.912     69.4492     85.2175     46.2825     92.0973     51.3082
-1344      101.85     68.9765     84.8328     46.1601      92.124     51.4606
-1328     102.068     69.0316     84.9876     45.8169      92.067     51.3963
-1312     101.862     69.0315     84.7486     46.0665     92.1763      51.451
-1296     101.748     69.4402     85.0134     46.1869     92.2538     51.2845
-1280     101.701     69.3633     85.0332     46.1307     92.3185     51.2221
-1264     102.282     68.9249      85.144     46.3196     92.1752     51.3409
-1248     102.818     68.8856     85.3952     46.2516     92.0853     51.2083
-1232     102.402     69.0077     85.1286     46.0393      92.317     51.0674
-1216     102.372     69.1759     85.3855     46.5533     92.3149     51.0703
-1200     102.573     68.8993     85.3759     46.3129     92.2612     51.1505
-1184     102.862     68.6309     85.2791      46.099     92.1582     51.1132
-1168     102.786     68.5431     85.0908     46.2213      92.198      51.109
-1152     102.472      68.272        84.8     46.1306     92.3656     51.1426
-1136     102.808      68.315     85.0391     46.0509     92.3094     51.0334
-1120     102.862     67.8503     84.7598     46.9039     92.3887      51.317
-1104     103.068     68.0771     85.0734     46.7374     92.4594     51.2866
-1088     103.461     68.7976     85.8295      46.121     92.3957     51.0258
-1072     103.398      68.419     85.5051     46.2982     92.4983     51.1822
-1056      103.39     68.0671     85.3237      46.347     92.5715     51.3863
-1040      103.18     68.1054     85.1922     46.3703      92.679     51.2898
-1024     103.305     68.3349     85.4142     46.3355     92.6884        51.2
-1008      103.58     68.1935     85.5078     46.5055     92.6332     51.4113
-992     103.253     67.7986     84.8619     46.0945      92.825     51.4819
-976     103.628     68.1832     85.4421       45.77     92.7488     51.2002
-960     104.007     68.0516     85.7013     46.2892     92.7609     51.2279
-944     104.216     67.7711     85.5751     46.5492     92.7918     51.2844
-928     104.267     67.1978     85.1995      46.158     92.7502     51.3636
-912     103.901     67.4911     85.2386     46.0789      92.888     51.1808
-896     103.407     67.7449     85.1104     46.0968     93.1769     51.0654
-880     103.698     67.5167     85.1084     46.2513     93.1966      51.055
-864     104.579     67.2902     85.4781     46.3846     92.9292       50.93
-848     104.417      66.426     84.5886     46.2943     93.0891     51.0704
-832     104.264     66.6245     84.7394     46.1918     93.2285     50.9553
-816     104.257      67.398     85.3999     45.9683     93.3557     50.7104
-800     104.246     67.3036     85.2811        45.9     93.5535     50.7667
-784     104.164     67.0074     84.9434     45.7029     93.7337     50.7943
-768     104.386     66.6917     84.8835     45.7768      93.717     50.8313
-752     104.794     66.9358     85.2902     45.9597     93.5778     50.8314
-736     104.581     66.6762     84.9335       45.72     93.7626     50.9712
-720     104.952     66.4024     84.9956     45.6887     93.7665     51.0914
-704     105.589     66.3775     85.5071     45.5013     93.6647     51.0202
-688      105.72     66.2503     85.5713     45.3195     93.7818     51.1024
-672     105.631     66.0221     85.3073     45.3864     93.8897     51.1093
-656     105.584     65.6187     84.9809     45.7001     93.8704     51.1938
-640     105.553     65.5149     84.7424     45.6566      93.844     51.1511
-624     105.467     66.1179     85.0046     45.3031     93.8672     50.8201
-608     105.458     65.7913     84.8228     45.3319     93.9162     50.8858
-592     105.767     65.1179     84.6205     45.9675     93.8136     51.0267
-576     105.695     64.6999     84.2549     45.6321     93.8853     51.0924
-560     105.562     64.8132     84.1647     45.8355     94.0347      51.083
-544     105.781     65.0935     84.6051       45.72     93.9897     50.9106
-528     106.092      64.705     84.5581     45.5119     93.9052     50.9108
-512     105.848     64.3764      84.014     44.9706     94.1333     50.9351
-496     105.702     64.0521     83.5903     44.9924     94.2658     50.8971
-480      106.13     63.7643     83.7026     45.7083     94.0668     50.8822
-464     106.413     63.4839     83.6776     45.5469     94.0244     50.8648
-448     106.675     63.4757     83.9251      45.743     93.9333     50.7568
-432     106.689     63.2814      83.888     45.6705     93.9212     50.6944
-416     106.422     62.9118     83.3005     45.6375      94.127     50.7155
-400     106.942     63.4157     83.9123     46.0329     94.0156     50.4658
-384     106.896     63.2787     83.7677     46.0362     94.0766     50.5235
-368     106.834     63.0893     83.6225     45.7914     94.1273      50.456
-352      107.39      62.769     83.7635     46.0744      93.948     50.4272
-336     107.726     62.0285     83.6137      46.613      93.929     50.4594
-320      107.72     61.7832     83.4039     46.4353     94.1116     50.4646
-304     107.864       61.61     83.2954      46.196     94.2887     50.4729
-288     107.932     61.3564     82.9884     45.9272     94.4757     50.5455
-272     108.068     60.8202     82.5647     46.4377     94.7047     50.8435
-256     108.289     60.5071      82.664      46.549     94.9377     51.0278
-240     108.616     60.2549     82.7023     46.0127     95.1654     51.2446
-224     109.095      60.253      83.005     45.8933     95.4789     51.4512
-208     109.089     60.1102      82.894     45.6431     96.1856     51.8994
-192     109.341     60.0455     82.9785     45.4743     96.9472     52.3307
-176     109.779      59.673     83.0338     45.3799     97.8029     53.0559
-160     110.516     59.7853     83.5802     45.3997     98.7517     53.6163
-144     110.916     59.7045     83.7788     45.4215     99.9276     54.3468
-128     111.343     59.2748     83.7929     45.3444     101.084      55.337
-112     112.041     59.4779     84.3773     45.3456     102.222     56.2557
-96     112.381     59.8499     84.9398      44.916     103.571     57.2034
-80     113.193     60.4705     85.9616     44.7548     104.688     58.0509
-64     114.192     60.2006     86.3996     44.6369     105.843     59.4332
-48     115.337     60.1252     87.0203     44.6401     107.137     60.9515
-32     115.552     60.0742      87.025     44.7341     109.068     62.7132
-16     116.474     60.5963     88.0151     44.5686     110.919     64.6487
0     118.504     62.7028     91.0407     44.7349     112.277     66.0338
16     118.647     63.3174     91.3762     44.5418     114.236     67.8947
32     118.735     63.6303     91.4993       44.25     115.852     69.6245
48     119.145     64.0209     91.9659     44.7245      117.06     71.0671
64     119.289     64.9722     92.8146     44.7646     118.227     72.0241
80     119.589      65.747     93.6181     44.8605     119.167     73.0652
96     119.461      66.282     93.8302     44.7215     120.175     74.1531
112     119.385     66.9142      94.169     44.7473     121.062     75.1093
128     119.331     67.2346     94.2941     44.9606     121.902     76.1398
144      119.17     67.5465     94.3276     45.0488     122.676     77.1643
160     119.298     68.0412     94.6834     45.4199     123.262     78.1441
176     119.653     68.6976     95.3568      45.748     123.722     78.9791
192     119.001     69.1063     95.2164     45.4034     124.535     79.7625
208     118.444     69.3645     94.9982     45.4077     125.159     80.5851
224     118.814     69.7299     95.3684      45.437     125.253     81.2349
240     119.003      69.798     95.4756     45.6906     125.395     81.8513
256     118.536     69.9912     95.3266     45.5821     125.831      82.304
272      117.85     70.1385     94.9872     45.4685     126.268     82.6752
288     117.777     70.3024     95.0677     45.7499     126.355     83.0054
304     117.829     70.5999     95.3082     45.4763     126.353     83.2836
320     117.796     70.7149     95.2253     45.4915     126.418     83.6699
336     117.785     71.1318     95.5457     45.6275     126.554     83.8425
352     117.613     71.6904      95.787     45.5203     126.714     83.9421
368     117.361     72.0897     95.8475     45.3939     126.871     84.1364
384     116.457     71.8403     94.9921     45.6526     127.287     84.5691
400     116.646     72.1072     95.3273     45.5199     127.336      84.777
416     116.959     72.7011     96.0141     45.4667     127.357     84.8069
432     116.505     72.4874     95.4697      45.989     127.668     85.1043
448     116.459      72.422     95.2752     45.4186     127.645     85.3223
464      116.51     72.7191     95.6245     45.5741     127.708     85.3999
480     116.485      73.147     95.9238     45.7149      127.82     85.3686
496     116.389     73.2203      95.811     45.9011      127.93     85.4453
512      116.27     73.2352     95.7506     45.5724     128.088     85.5656
528     115.826     73.4133     95.6436     45.6286      128.24     85.5687
544     115.791     73.1599     95.4115     45.7137     128.233     85.7975
560     116.054      73.337     95.5653     45.7522     128.116     85.8423
576     115.765     73.7845     95.6043     45.6596     128.187     85.7606
592     115.545     74.0732     95.6939     45.6661     128.219     85.7391
608     115.756     74.4113     96.1413     45.7957     128.182     85.7357
624     115.794      74.197     95.9641      46.476     128.172     85.8805
640     115.545     74.1325     95.6241     46.5858     128.106     86.1086
656     115.396      74.406     95.7516     46.4155     128.112     86.2424
672     115.401     74.7728     96.0945     46.1079     128.162     86.2088
688     115.392     74.8831       96.17     45.4961     128.236     86.2928
704     115.189     74.8192     95.8914     45.9328      128.33     86.4889
720     114.903     74.5926     95.5018     45.9969     128.377     86.7414
736      114.87     74.6459     95.5695     46.4175     128.327       86.91
752      114.71     75.0342     95.7727       46.45     128.398     86.8819
768     114.732     75.0507     95.7647     46.3315     128.472     87.1018
784     114.863     75.1374     95.9427     46.5452     128.398     87.3672
800     114.884     75.3293     96.0004     47.0107     128.435     87.4724
816     114.797      75.487     96.2499     47.1245     128.579     87.4399
832     114.751     75.2253     96.1268     47.0677     128.574      87.662
848     114.528     75.1847     95.8532     46.9234     128.625      87.858
864     114.653      75.454      96.069     47.1416     128.567     87.8137
880     114.997     75.4281     96.1939     46.9108     128.503     87.8968
896     114.832     75.4232     96.1569     46.5062     128.612     88.0062
912     114.233     75.6275     95.9487     46.1291     128.743     88.0587
928     114.039     76.0797     96.0888     45.6724     128.819     87.9935
944     114.198     75.8977     96.0151     46.0127     128.686     88.2683
960     114.353     76.0904      96.145     46.2648     128.683     88.3786
